	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d
79	6.699032	5.759665	-10.803507	-39.042999	-6.285038	-13.596805	39.700661	-2.241266	9.344691	61.317905	3.014826	-5.423393	-0.000000	-0.000000	0.000000	0.005339	0.000099	0.001634	-0.009683	-0.002043	-0.001782	0.347641	-0.007925	-0.005251	-0.112661	0.003912	-0.002737	0.002442	-0.005178	-0.001306	0.002289	-0.003700	0.000585	0.008908	0.000194	0.000032	-0.009100	-0.002952	-0.000035	0.365279	0.028654	-0.041485	-0.103537	-0.031867	-0.031067	0.010120	0.001374	-0.013131	0.023316	-0.008059	0.007962	24.153561	-6.684528	-2.442880	24.779871	-2.189993	-1.022335	6.766009	4.937433	-13.501862	-39.604202	5.679493	-14.541309	38.401867	2.228665	1.262026	60.155293	-1.569716	-3.360305	-0.000000	-0.000000	-0.000000	-2.031838	5.383142	6.561962	-1.309800	13.111425	-6.277473
80	7.023737	5.675142	-11.396157	-36.244419	-5.896265	-13.187718	41.416050	-2.499688	10.732655	60.605904	4.390694	-5.360188	0.000000	0.000000	-0.000000	0.004128	0.000040	0.002614	-0.009873	-0.002242	-0.002151	0.289066	-0.027788	-0.006545	-0.098537	0.014558	-0.005201	-0.004615	-0.002849	0.007056	-0.002981	-0.002452	-0.003528	0.007345	0.000262	-0.000268	-0.008751	-0.002748	0.000569	0.263929	0.015556	-0.021316	-0.082056	-0.018461	-0.030095	0.018725	0.003048	-0.005507	0.017842	-0.004680	0.003401	23.998173	-6.434197	-1.691711	24.640282	-1.755361	-0.163466	7.303026	4.851902	-13.871324	-36.714233	4.957417	-14.559866	40.233959	2.211445	2.012187	59.771568	-0.894823	-4.021557	0.000000	0.000000	0.000000	-1.524778	5.094220	6.177974	-0.644392	12.651894	-6.673502
81	7.289844	5.575776	-12.125127	-33.301262	-5.552422	-13.116737	43.026745	-2.899507	11.765283	59.621399	5.548999	-5.393984	0.000000	0.000000	0.000000	0.003045	0.000066	0.002912	-0.010171	-0.002446	-0.002108	0.218879	-0.042898	-0.002361	-0.079973	0.026248	-0.004503	-0.019939	-0.000101	0.012487	-0.009828	-0.000132	-0.007402	0.005530	0.000395	-0.000078	-0.008539	-0.002595	0.001008	0.149992	0.002442	-0.001077	-0.052848	-0.003487	-0.024467	0.015225	0.001125	0.001388	0.008778	-0.001090	-0.000959	23.814518	-6.196181	-0.845994	24.459286	-1.329899	0.796054	7.728249	4.768413	-14.004667	-33.695499	4.254901	-14.661567	41.885784	2.022295	2.453311	59.024563	-0.398451	-4.866303	0.000000	0.000000	0.000000	-0.940229	4.794717	5.850301	0.072173	12.181864	-7.017874
82	7.499909	5.452750	-12.894515	-30.213171	-5.229982	-13.378053	44.503143	-3.418216	12.376566	58.360355	6.408678	-5.576380	0.000000	-0.000000	-0.000000	0.002202	0.000175	0.002137	-0.010486	-0.002602	-0.001583	0.138899	-0.046943	0.000267	-0.055536	0.038552	-0.001216	-0.046664	0.000845	0.014669	-0.018723	0.003747	-0.011172	0.003525	0.000557	0.000304	-0.008524	-0.002516	0.001302	0.030544	-0.006553	0.008719	-0.012578	0.013367	-0.014393	-0.012598	-0.004087	0.006680	-0.005083	0.003197	-0.005735	23.600325	-5.966885	0.063199	24.240175	-0.914855	1.831997	8.018066	4.675552	-13.936436	-30.568083	3.573671	-14.813302	43.329781	1.671013	2.561834	57.877537	-0.117809	-5.801140	-0.000000	-0.000000	-0.000000	-0.285408	4.482213	5.592761	0.830654	11.705068	-7.300153
83	7.661210	5.309469	-13.581259	-26.984600	-4.907119	-13.907578	45.816669	-4.020537	12.529051	56.826717	6.905811	-5.937761	-0.000000	0.000000	0.000000	0.001676	0.000330	0.000678	-0.010677	-0.002654	-0.000620	0.054149	-0.035696	-0.003946	-0.024260	0.051907	0.004303	-0.088304	-0.003782	0.013669	-0.030097	0.009648	-0.015191	0.001350	0.000729	0.000659	-0.008599	-0.002476	0.001520	-0.078304	-0.008222	-0.000155	0.038843	0.033283	0.000122	-0.076824	-0.011816	0.009265	-0.023639	0.008710	-0.011482	23.354729	-5.742086	1.003578	23.987900	-0.511060	2.919391	8.158440	4.563258	-13.720935	-27.343197	2.923160	-14.983831	44.553928	1.175581	2.339920	56.306248	-0.060024	-6.721575	0.000000	0.000000	0.000000	0.430760	4.153836	5.416007	1.621556	11.224405	-7.512308
84	7.782535	5.158266	-14.061114	-23.631149	-4.568698	-14.593396	46.941792	-4.662520	12.215168	55.032021	7.002118	-6.472788	0.000000	-0.000000	-0.000000	0.001406	0.000479	-0.000399	-0.010627	-0.002563	0.000633	-0.026233	-0.005835	-0.018556	0.013520	0.067439	0.012233	-0.148919	-0.018092	0.009240	-0.044328	0.017919	-0.019908	-0.000837	0.000860	0.000886	-0.008557	-0.002402	0.001723	-0.158714	-0.000823	-0.032200	0.097662	0.057712	0.019045	-0.184336	-0.019864	0.007449	-0.046105	0.015890	-0.018584	23.078070	-5.517956	1.945917	23.706463	-0.120565	4.034985	8.149752	4.423134	-13.422706	-24.031052	2.315672	-15.135829	45.558945	0.557790	1.817911	54.311436	-0.201699	-7.516583	-0.000000	-0.000000	-0.000000	1.198311	3.807123	5.327291	2.435086	10.741713	-7.648995
85	7.866852	5.013124	-14.240490	-20.183962	-4.210207	-15.295593	47.860085	-5.297266	11.459481	52.992344	6.694371	-7.129797	-0.000000	0.000000	0.000000	0.001149	0.000564	-0.000106	-0.010229	-0.002305	0.001962	-0.097701	0.046022	-0.046730	0.059681	0.087288	0.023560	-0.235762	-0.043980	0.000452	-0.062428	0.028885	-0.025849	-0.002777	0.000875	0.000904	-0.008225	-0.002241	0.001906	-0.202256	0.014534	-0.085535	0.160680	0.087196	0.041798	-0.336742	-0.024046	-0.000942	-0.072076	0.024849	-0.027000	22.771523	-5.292819	2.867029	23.396809	0.250412	5.156988	8.004309	4.254990	-13.110436	-20.650660	1.767627	-15.222227	46.351196	-0.156598	1.056365	51.922749	-0.495127	-8.078269	0.000000	0.000000	0.000000	2.006716	3.440319	5.330645	3.260562	10.257636	-7.707323
86	7.907485	4.885059	-14.084501	-16.690746	-3.841125	-15.870674	48.564701	-5.883618	10.321128	50.728489	6.020973	-7.807132	0.000000	-0.000000	-0.000000	0.000668	0.000538	0.001642	-0.009427	-0.001894	0.003121	-0.154432	0.122287	-0.090714	0.115953	0.113093	0.039562	-0.357094	-0.077436	-0.014361	-0.085378	0.042290	-0.033054	-0.004230	0.000732	0.000660	-0.007521	-0.001992	0.002003	-0.205113	0.032351	-0.150796	0.224821	0.121093	0.067277	-0.529865	-0.019426	-0.017491	-0.101320	0.035148	-0.036076	22.436644	-5.068711	3.750987	23.057381	0.591721	6.265594	7.736475	4.073502	-12.851041	-17.236416	1.303841	-15.191076	46.936977	-0.936943	0.140577	49.191757	-0.877849	-8.317964	-0.000000	-0.000000	-0.000000	2.844503	3.052630	5.426973	4.086095	9.771432	-7.686677
87	7.890679	4.784872	-13.629529	-13.212826	-3.489637	-16.197243	49.061226	-6.394182	8.897855	48.268707	5.065160	-8.370025	-0.000000	0.000000	0.000000	-0.000094	0.000392	0.003828	-0.008191	-0.001379	0.003881	-0.188760	0.217114	-0.146911	0.183374	0.145020	0.060500	-0.521428	-0.107179	-0.035991	-0.114497	0.057245	-0.041048	-0.004990	0.000452	0.000211	-0.006440	-0.001683	0.001909	-0.166424	0.043432	-0.213057	0.286389	0.157601	0.093842	-0.751268	-0.003867	-0.041499	-0.133279	0.045788	-0.044732	22.075203	-4.852104	4.589077	22.686922	0.892512	7.344799	7.357120	3.907820	-12.700833	-13.839786	0.953148	-14.995596	47.322998	-1.749432	-0.832535	46.187302	-1.286861	-8.184484	0.000000	0.000000	0.000000	3.698910	2.644022	5.613348	4.898261	9.281239	-7.588499
88	7.799220	4.725117	-12.975677	-9.821702	-3.200677	-16.198120	49.363045	-6.816635	7.324364	45.650875	3.947444	-8.688207	-0.000000	0.000000	0.000000	-0.000957	0.000198	0.005002	-0.006538	-0.000853	0.004063	-0.188859	0.311210	-0.203353	0.259828	0.181603	0.085363	-0.729450	-0.118753	-0.062694	-0.150414	0.072035	-0.048849	-0.004869	0.000109	-0.000210	-0.004988	-0.001354	0.001490	-0.090433	0.038117	-0.255085	0.344096	0.194425	0.119011	-0.987478	0.018906	-0.069375	-0.168205	0.055768	-0.052252	21.689121	-4.653409	5.378467	22.285828	1.143772	8.381656	6.874655	3.802496	-12.695172	-10.526932	0.744119	-14.607560	47.518250	-2.559881	-1.767019	42.994740	-1.673300	-7.681607	0.000000	0.000000	0.000000	4.555630	2.215246	5.882289	5.682170	8.784609	-7.415928
89	7.613579	4.714697	-12.263513	-6.597192	-3.020450	-15.853910	49.488613	-7.150737	5.755883	42.926769	2.802475	-8.673330	0.000000	-0.000000	-0.000001	-0.001533	0.000056	0.004396	-0.004546	-0.000412	0.003613	-0.144753	0.375981	-0.241539	0.339732	0.220089	0.111537	-0.965670	-0.104247	-0.090412	-0.192471	0.084872	-0.055641	-0.003725	-0.000190	-0.000243	-0.003186	-0.001057	0.000641	0.015582	0.011023	-0.262326	0.397902	0.228494	0.139299	-1.219346	0.040347	-0.094862	-0.205769	0.064175	-0.058257	21.280603	-4.484722	6.120005	21.856680	1.338857	9.363420	6.294999	3.808059	-12.844460	-7.374704	0.698056	-14.029583	47.535782	-3.335621	-2.577978	39.710083	-2.010215	-6.873008	-0.000000	-0.000000	-0.000000	5.399180	1.767382	6.221831	6.421899	8.279006	-7.173694
90	7.315770	4.752810	-11.638793	-3.624208	-2.976974	-15.203203	49.461979	-7.404131	4.340507	40.168159	1.749007	-8.303670	-0.000001	0.000001	0.000005	-0.001354	0.000003	0.002526	-0.002356	-0.000128	0.002614	-0.057110	0.386226	-0.243779	0.418060	0.256447	0.134583	-1.197793	-0.068482	-0.113609	-0.238895	0.094303	-0.060864	-0.001486	-0.000380	0.000358	-0.001095	-0.000837	-0.000639	0.142223	-0.034392	-0.232366	0.447922	0.257951	0.152443	-1.423480	0.051488	-0.110756	-0.244872	0.070673	-0.062878	20.852684	-4.356431	6.816182	21.405367	1.474447	10.276170	5.620368	3.957519	-13.129199	-4.466434	0.815099	-13.300819	47.394539	-4.046196	-3.201925	36.431614	-2.291195	-5.878358	0.000000	0.000000	0.000000	6.213626	1.301454	6.616271	7.100978	7.762296	-6.868027
91	6.893778	4.823779	-11.211892	-0.986628	-3.065631	-14.328599	49.310951	-7.586307	3.191574	37.462769	0.867838	-7.634453	0.000005	-0.000007	-0.000025	-0.000110	-0.000001	0.000732	-0.000133	-0.000014	0.001275	0.062730	0.336529	-0.205432	0.490498	0.286957	0.150172	-1.383622	-0.026932	-0.126649	-0.286828	0.099898	-0.064495	0.001768	-0.000463	0.001359	0.001148	-0.000693	-0.002181	0.278625	-0.086917	-0.175677	0.494381	0.282465	0.158249	-1.574915	0.047322	-0.110730	-0.283666	0.075614	-0.066482	20.410973	-4.272921	7.469758	20.941992	1.551800	11.105610	4.849960	4.245202	-13.497997	-1.885182	1.061401	-12.491737	47.117760	-4.664199	-3.605375	33.252426	-2.525542	-4.856958	-0.000000	-0.000000	-0.000000	6.982071	0.817911	7.047052	7.702702	7.233370	-6.506890
92	6.345521	4.892643	-11.021278	1.241953	-3.241889	-13.331391	49.064106	-7.702719	2.369797	34.904228	0.192487	-6.791883	-0.000022	0.000026	0.000101	0.002103	-0.000002	-0.000018	0.001930	-0.000022	-0.000107	0.196976	0.245431	-0.139335	0.553932	0.309896	0.156722	-1.482113	0.003801	-0.124839	-0.332406	0.102283	-0.066811	0.005682	-0.000455	0.001935	0.003345	-0.000595	-0.003712	0.414034	-0.132831	-0.108824	0.538178	0.302396	0.157900	-1.654438	0.028504	-0.090817	-0.320645	0.079725	-0.069341	19.965107	-4.230721	8.082835	20.481323	1.576565	11.838316	3.984698	4.627411	-13.864137	0.298321	1.375013	-11.687527	46.731220	-5.168049	-3.787613	30.257338	-2.730618	-3.986274	0.000000	0.000000	0.000000	7.685042	0.316385	7.493583	8.210170	6.692337	-6.100109
93	5.683464	4.915142	-11.017532	3.009856	-3.433791	-12.304687	48.747562	-7.753280	1.881709	32.581192	-0.286876	-5.950192	0.000066	-0.000079	-0.000305	0.004714	0.000003	0.000088	0.003658	-0.000094	-0.001299	0.327343	0.141789	-0.065798	0.607583	0.325139	0.155318	-1.466882	0.014548	-0.105305	-0.371825	0.102451	-0.067972	0.009513	-0.000386	0.001140	0.005293	-0.000534	-0.005003	0.538577	-0.160618	-0.047055	0.580032	0.317440	0.152762	-1.644472	0.000280	-0.051224	-0.354162	0.083300	-0.071288	19.529650	-4.220358	8.656280	20.041634	1.557429	12.463016	3.036313	5.037045	-14.117473	2.036621	1.687246	-10.965771	46.260456	-5.545915	-3.777124	27.524115	-2.920023	-3.427114	-0.000000	-0.000000	-0.000000	8.300045	-0.204202	7.934625	8.606836	6.140188	-5.659418
94	4.939935	4.848620	-11.080936	4.295387	-3.561852	-11.314604	48.383511	-7.736474	1.692998	30.571709	-0.606571	-5.293553	-0.000082	0.000099	0.000381	0.006815	0.000052	0.000171	0.004901	-0.000227	-0.002257	0.439074	0.049086	-0.001374	0.649971	0.331213	0.147017	-1.329700	0.005901	-0.068551	-0.401242	0.100555	-0.067627	0.012165	-0.000309	-0.001410	0.006787	-0.000571	-0.005971	0.639966	-0.162926	-0.000503	0.617981	0.326435	0.144109	-1.528208	-0.029577	0.001194	-0.381780	0.085955	-0.071870	19.123676	-4.229190	9.190149	19.642899	1.504439	12.972017	2.038500	5.396708	-14.146485	3.309829	1.937827	-10.376217	45.730171	-5.797848	-3.623938	25.129023	-3.096341	-3.289510	0.000000	0.000000	0.000000	8.802180	-0.745126	8.349493	8.877336	5.578885	-5.198297
95	4.166577	4.649496	-11.068419	5.107816	-3.550712	-10.394855	47.989582	-7.653176	1.747200	28.936409	-0.808614	-4.971804	-0.000766	0.000923	0.003565	0.007521	0.000260	-0.000459	0.005496	-0.000490	-0.003108	0.520168	-0.018327	0.043905	0.677359	0.324612	0.131688	-1.086173	-0.013989	-0.021271	-0.416992	0.095529	-0.065020	0.012564	-0.000194	-0.005274	0.007601	-0.000810	-0.006674	0.700618	-0.136567	0.027074	0.646020	0.325795	0.131760	-1.298321	-0.052519	0.052777	-0.399578	0.086073	-0.070314	18.769199	-4.243494	9.684469	19.305016	1.427915	13.362838	1.049438	5.628182	-13.873055	4.124932	2.078230	-9.930991	45.165020	-5.933240	-3.390415	23.143122	-3.253427	-3.602189	0.000000	0.000000	0.000000	9.166176	-1.307079	8.719359	9.008317	5.011260	-4.731577
96	3.426536	4.267309	-10.871373	5.484202	-3.333056	-9.552763	47.580391	-7.506620	1.981984	27.710087	-0.927206	-5.061241	0.007871	-0.009487	-0.036638	0.006438	0.000945	-0.002044	0.005244	-0.000998	-0.004082	0.559207	-0.054091	0.065382	0.683890	0.301274	0.108801	-0.776096	-0.033215	0.023034	-0.416770	0.085394	-0.059323	0.010283	0.000210	-0.009550	0.007485	-0.001366	-0.007252	0.701621	-0.085046	0.036951	0.655238	0.310461	0.114389	-0.974574	-0.061525	0.087644	-0.403768	0.081124	-0.065902	18.488209	-4.249809	10.139649	19.046082	1.338350	13.638470	0.144654	5.662707	-13.281281	4.513082	2.069999	-9.609123	44.591927	-5.964377	-3.140355	21.621416	-3.382992	-4.303289	-0.000000	-0.000000	-0.000000	9.370360	-1.889009	9.027960	8.990071	4.441007	-4.275131
97	2.789110	3.655307	-10.459768	5.485374	-2.854816	-8.780848	47.170719	-7.298733	2.339590	26.899944	-0.990908	-5.544601	-0.046753	0.056355	0.217640	0.003753	0.002249	-0.004410	0.004141	-0.001665	-0.005238	0.545979	-0.058599	0.064193	0.662745	0.259106	0.078856	-0.451034	-0.042191	0.049475	-0.399496	0.068878	-0.050199	0.005993	0.001355	-0.013288	0.006210	-0.002286	-0.007830	0.630111	-0.021116	0.034113	0.633852	0.275869	0.090896	-0.602595	-0.054477	0.095634	-0.391095	0.068750	-0.058240	18.300802	-4.235180	10.556907	18.881010	1.246513	13.806480	-0.593898	5.453433	-12.428092	4.527913	1.884816	-9.370354	44.039894	-5.899704	-2.927341	20.590372	-3.481593	-5.256123	0.000000	0.000000	0.000000	9.400322	-2.487343	9.262291	8.817822	3.872133	-3.844711
98	2.327354	2.793589	-9.892205	5.191431	-2.084383	-8.067317	46.777851	-7.024899	2.772514	26.493229	-1.033099	-6.319152	0.215172	-0.259364	-1.001648	0.001439	0.005782	-0.006948	0.001301	-0.003156	-0.007175	0.475787	-0.040542	0.035404	0.605984	0.189923	0.037667	-0.152474	-0.030817	0.048705	-0.370051	0.040505	-0.036046	0.001635	0.003557	-0.015623	0.003705	-0.003495	-0.008459	0.492071	0.034118	0.024976	0.572229	0.220663	0.061644	-0.243560	-0.035820	0.078262	-0.360273	0.048052	-0.047466	18.223152	-4.187130	10.936857	18.821041	1.164709	13.876535	-1.082869	4.988387	-11.429361	4.245307	1.509694	-9.170575	43.539082	-5.738598	-2.785058	20.047653	-3.555737	-6.286377	-0.000000	-0.000000	-0.000000	9.251828	-3.095876	9.413026	8.492588	3.308563	-3.454692
99	2.112938	1.713856	-9.291211	4.696445	-1.028629	-7.403819	46.420948	-6.669276	3.246089	26.466740	-1.098696	-7.232680	-0.792935	0.955787	3.691196	-0.001691	0.004956	-0.007679	0.000360	-0.002226	-0.007387	0.363523	-0.011238	0.010954	0.516519	0.125164	0.006172	0.069991	-0.019503	0.032249	-0.318573	0.019686	-0.024074	-0.000037	0.006422	-0.015766	0.000222	-0.004751	-0.009054	0.318484	0.058690	0.013132	0.468263	0.147683	0.028284	0.044043	-0.013607	0.047719	-0.312957	0.020445	-0.034201	18.266001	-4.092983	11.276953	18.872789	1.107705	13.856931	-1.245322	4.300011	-10.427123	3.761458	0.954824	-8.973313	43.118156	-5.469214	-2.719799	19.966957	-3.624586	-7.229930	0.000000	0.000000	0.000000	8.930713	-3.706964	9.474899	8.021467	2.753231	-3.117349
100	2.205795	0.522211	-8.801217	4.100815	0.240503	-6.791078	46.118984	-6.204175	3.740630	26.792847	-1.239393	-8.132692	2.049524	-2.470451	-9.540749	0.006446	0.017135	-0.006625	-0.009361	-0.008352	-0.012955	0.223551	-0.005182	-0.101760	0.384355	-0.018616	-0.072114	0.257852	0.050362	-0.003731	-0.292272	-0.047998	0.004968	0.003059	0.008555	-0.013150	-0.003561	-0.005681	-0.009370	0.158313	0.040457	-0.003928	0.333977	0.064750	-0.006539	0.222474	0.005864	0.019295	-0.254797	-0.009936	-0.019591	18.433447	-3.939169	11.568302	19.037119	1.093553	13.751048	-1.023408	3.470753	-9.555380	3.184167	0.265007	-8.756989	42.800545	-5.069974	-2.707582	20.304314	-3.716590	-7.973192	-0.000000	-0.000000	-0.000000	8.451669	-4.313076	9.446251	7.418075	2.207008	-2.842863
101	2.638531	-0.592998	-8.551590	3.497900	1.562356	-6.242414	45.888348	-5.595512	4.257522	27.438105	-1.494594	-8.910932	-25.562769	32.693974	167.349075	-0.069380	-0.096244	0.002483	0.063777	0.054012	0.032065	0.244891	0.075290	0.340682	0.557065	0.433167	0.213973	0.015865	-0.298561	0.090376	-0.011390	0.273305	-0.104737	0.010271	0.008446	-0.008067	-0.006740	-0.005962	-0.009074	0.052494	-0.012869	-0.033508	0.196701	-0.015992	-0.039277	0.289138	0.019477	0.002855	-0.194412	-0.036989	-0.005245	18.721506	-3.710951	11.793350	19.307510	1.143496	13.555223	-0.397369	2.629375	-8.919901	2.613185	-0.469415	-8.518430	42.599529	-4.515110	-2.695947	21.000851	-3.855716	-8.472098	0.000000	0.000000	0.000000	7.836641	-4.908414	9.328146	6.703662	1.667977	-2.639788
